date,campaign,source,spending,clicks
2023-01-04,campaign_2,a,2.464699793567569,2
2023-01-04,campaign_3,a,8.552358608427214,5
2023-01-04,campaign_10,b,9.796642499559034,6
2023-01-04,campaign_4,b,8.348719191423726,1
2023-01-04,campaign_5,b,5.4614768484116905,4
2023-01-04,campaign_6,b,1.8858220884997496,3
2023-01-04,campaign_7,b,1.2515812530263084,8
2023-01-04,campaign_8,b,4.985660945196651,5
2023-01-04,campaign_9,b,8.18526583471842,3
2023-01-07,campaign_1,a,5.981444909011117,2
2023-01-07,campaign_2,a,4.9564663212488975,1
2023-01-07,campaign_3,a,8.153278782587579,1
2023-01-07,campaign_10,b,9.686786249168831,4
2023-01-07,campaign_4,b,0.17044538492564923,4
2023-01-07,campaign_5,b,2.5923767216425473,2
2023-01-07,campaign_6,b,7.864709909971233,3
2023-01-07,campaign_7,b,4.637361818494926,6
2023-01-07,campaign_8,b,9.065841987866932,10
2023-01-07,campaign_9,b,2.9080822392602013,6
2023-01-22,campaign_1,a,0.14244067311006836,7
2023-01-22,campaign_2,a,7.393470503934106,10
2023-01-22,campaign_3,a,8.869358910518025,1
2023-01-22,campaign_10,b,5.573944891826835,1
2023-01-22,campaign_4,b,2.6983470823347915,7
2023-01-22,campaign_5,b,4.934751617225942,4
2023-01-22,campaign_6,b,9.888439409265505,9
2023-01-22,campaign_7,b,3.772641451078333,5
2023-01-22,campaign_8,b,7.374309905269638,6
2023-01-22,campaign_9,b,5.630984711832794,6
2023-02-19,campaign_1,a,1.3578639572298388,2
2023-02-19,campaign_2,a,0.5737585607691907,8
2023-02-19,campaign_3,a,2.6466556431673203,5
2023-02-19,campaign_10,b,0.4294679467162241,6
2023-02-19,campaign_4,b,6.083991623962728,4
2023-02-19,campaign_5,b,3.4572465639718057,3
2023-02-19,campaign_6,b,1.3789161689950478,3
2023-02-19,campaign_7,b,7.288735914335127,5
2023-02-19,campaign_8,b,5.443493316514493,9
2023-02-19,campaign_9,b,5.0084895892141015,9
2023-02-27,campaign_1,a,5.93506818678724,5
2023-02-27,campaign_2,a,7.954537979956923,6
2023-02-27,campaign_3,a,7.540949341362878,6
2023-02-27,campaign_10,b,9.804888145157278,3
2023-02-27,campaign_4,b,2.060561823825297,9
2023-02-27,campaign_5,b,7.625255994080136,10
2023-02-27,campaign_6,b,2.572082346288058,9
2023-02-27,campaign_7,b,1.2629343819320131,3
2023-02-27,campaign_8,b,5.552217731850889,5
2023-02-27,campaign_9,b,1.4459455770248513,7
2023-01-04,campaign_1,a,2.358368208821352,6
2023-01-04,campaign_2,a,4.970384365227984,6
2023-01-04,campaign_3,a,0.919776397316212,3
2023-01-04,campaign_10,b,3.6161217400378876,3
2023-01-04,campaign_4,b,6.297522604888048,5
2023-01-04,campaign_5,b,7.7930724689822215,5
2023-01-04,campaign_6,b,8.543830445414597,5
2023-01-04,campaign_7,b,4.692420633328309,2
2023-01-04,campaign_8,b,7.1540683152756905,10
2023-01-04,campaign_9,b,0.4570476241571202,1
2023-01-05,campaign_1,a,4.490186188716339,4
2023-01-05,campaign_2,a,2.7955049149458353,9
2023-01-05,campaign_3,a,5.178378272535224,7
2023-01-05,campaign_10,b,8.444000995820506,2
2023-01-05,campaign_4,b,4.312972190987409,4
2023-01-05,campaign_5,b,8.883947380101041,6
2023-01-05,campaign_6,b,7.134523072553597,2
2023-01-05,campaign_7,b,1.0637978126574708,6
2023-01-05,campaign_8,b,9.445961358055175,3
2023-01-05,campaign_9,b,1.3201707809619214,5
2023-01-25,campaign_1,a,2.1883263682642906,9
2023-01-25,campaign_2,a,1.6330156932870055,5
2023-01-25,campaign_3,a,8.104761320119774,5
2023-01-25,campaign_10,b,3.606551057510633,7
2023-01-25,campaign_4,b,3.2335735803217434,3
2023-01-25,campaign_5,b,7.731290936665233,5
2023-01-25,campaign_6,b,9.08016466261464,6
2023-01-25,campaign_7,b,3.053441203090809,8
2023-01-25,campaign_8,b,3.5500455105206368,6
2023-01-25,campaign_9,b,9.27576489548573,1
2023-02-19,campaign_1,a,8.495064457483489,5
2023-02-19,campaign_2,a,4.502315694598693,9
2023-02-19,campaign_3,a,0.6434354183817141,6
2023-02-19,campaign_10,b,0.9390317274440033,4
2023-02-19,campaign_4,b,2.771575351471318,8
2023-02-19,campaign_5,b,1.8594876287183306,6
2023-02-19,campaign_6,b,1.5457868996388422,8
2023-02-19,campaign_7,b,2.2501016478329725,4
2023-02-19,campaign_8,b,1.6598136511268768,9
2023-02-19,campaign_9,b,8.635242095606685,6
2023-02-13,campaign_1,a,3.1832367606289527,3
2023-02-13,campaign_2,a,6.459501399601833,8
2023-02-13,campaign_3,a,7.03632081245634,10
2023-02-13,campaign_10,b,4.849610299249988,7
2023-02-13,campaign_4,b,9.278845970723573,9
2023-02-13,campaign_5,b,6.049402509426496,6
2023-02-13,campaign_6,b,3.5821198222216912,2
2023-02-13,campaign_7,b,6.17217963596846,5
2023-02-13,campaign_8,b,0.10868383006149268,8
2023-02-13,campaign_9,b,9.406666816729315,6
2023-01-13,campaign_1,a,7.199087533008329,5
2023-01-13,campaign_2,a,5.081520896119692,5
2023-01-13,campaign_3,a,6.9921632413736745,4
2023-01-13,campaign_10,b,2.964489923499116,6
2023-01-13,campaign_4,b,4.977332256405461,3
2023-01-13,campaign_5,b,9.833526900762713,4
2023-01-13,campaign_6,b,5.651571896715739,3
2023-01-13,campaign_7,b,4.64784061356674,3
2023-01-13,campaign_8,b,1.8674238441427624,9
2023-01-13,campaign_9,b,9.0399074194907,7
2023-01-27,campaign_1,a,7.621852356764882,9
2023-01-27,campaign_2,a,1.9018909848526575,4
2023-01-27,campaign_3,a,0.6262844599541467,9
2023-01-27,campaign_10,b,9.535593422229313,10
2023-01-27,campaign_4,b,3.239807309005789,3
2023-01-27,campaign_5,b,3.681657347233347,6
2023-01-27,campaign_6,b,3.0959818357375903,1
2023-01-27,campaign_7,b,4.103632070435712,9
2023-01-27,campaign_8,b,3.0349577258771028,7
2023-01-27,campaign_9,b,2.203930498544486,8
2023-02-22,campaign_1,a,3.0865037614337045,5
2023-02-22,campaign_2,a,6.174828624939031,8
2023-02-22,campaign_3,a,5.917296898755941,10
2023-02-22,campaign_10,b,7.745290646405314,5
2023-02-22,campaign_4,b,0.7037015115403547,7
2023-02-22,campaign_5,b,7.80853445813669,4
2023-02-22,campaign_6,b,7.858328226643734,8
2023-02-22,campaign_7,b,2.6086549083668618,4
2023-02-22,campaign_8,b,6.817997008352659,5
2023-02-22,campaign_9,b,8.404141851186195,4
2023-01-17,campaign_1,a,0.7241853817271104,5
2023-01-17,campaign_2,a,2.1291077405561927,8
2023-01-17,campaign_3,a,4.363983566612596,9
2023-01-17,campaign_10,b,1.3595213848119116,2
2023-01-17,campaign_4,b,4.43615614429923,10
2023-01-17,campaign_5,b,5.654825815383317,1
2023-01-17,campaign_6,b,4.827124326312426,1
2023-01-17,campaign_7,b,7.990129096955008,2
2023-01-17,campaign_8,b,7.434195467427211,8
2023-01-17,campaign_9,b,4.64918670762824,4
2023-02-15,campaign_1,a,5.0160913494844355,10
2023-02-15,campaign_2,a,6.194761128180241,6
2023-02-15,campaign_3,a,5.745517830347509,7
2023-02-15,campaign_10,b,8.619624488886686,4
2023-02-15,campaign_4,b,6.547237008677802,9
2023-02-15,campaign_5,b,1.3051529354692994,9
2023-02-15,campaign_6,b,7.510716583247484,10
2023-02-15,campaign_7,b,3.7481102971892604,5
2023-02-15,campaign_8,b,1.6104479142677266,7
2023-02-15,campaign_9,b,6.440244580496067,2
2023-02-21,campaign_1,a,5.14069137480324,5
2023-02-21,campaign_2,a,2.1925744570439156,3
2023-02-21,campaign_3,a,3.8212233742858817,10
2023-02-21,campaign_10,b,6.741836167705978,3
2023-02-21,campaign_4,b,3.514859298596668,10
2023-02-21,campaign_5,b,6.885874470192624,5
2023-02-21,campaign_6,b,7.4158783614271595,3
2023-02-21,campaign_7,b,1.0651740900657778,5
2023-02-21,campaign_8,b,3.399448545655759,3
2023-02-21,campaign_9,b,9.426227362600802,5
2023-02-11,campaign_1,a,3.61832052909836,6
2023-02-11,campaign_2,a,5.689252866987211,9
2023-02-11,campaign_3,a,4.436939784332252,8
2023-02-11,campaign_10,b,9.993219376193224,1
2023-02-11,campaign_4,b,5.5934981647793025,10
2023-02-11,campaign_5,b,7.705547542033514,7
2023-02-11,campaign_6,b,5.131018118164551,6
2023-02-11,campaign_7,b,9.655866904772884,8
2023-02-11,campaign_8,b,4.851660665072118,5
2023-02-11,campaign_9,b,5.051179453267167,5
2023-01-19,campaign_1,a,3.598672612699918,1
2023-01-19,campaign_2,a,6.934167231823802,8
2023-01-19,campaign_3,a,3.1634280844842935,7
2023-01-19,campaign_10,b,6.781338016778949,10
2023-01-19,campaign_4,b,6.5595659894188145,2
2023-01-19,campaign_5,b,3.209974104908194,3
2023-01-19,campaign_6,b,3.840033161740992,10
2023-01-19,campaign_7,b,7.921836981351738,2
2023-01-19,campaign_8,b,5.278709622194461,6
2023-01-19,campaign_9,b,4.4149935858384115,8
2023-01-16,campaign_1,a,9.971084285837653,6
2023-01-16,campaign_2,a,7.797374160015853,9
2023-01-16,campaign_3,a,2.8381454350657083,6
2023-01-16,campaign_10,b,7.729518938220182,9
2023-01-16,campaign_4,b,4.240439943957222,1
2023-01-16,campaign_5,b,2.628373372636932,7
2023-01-16,campaign_6,b,3.831553340488991,2
2023-01-16,campaign_7,b,0.23038960325779073,7
2023-01-16,campaign_8,b,5.229277235301013,9
2023-01-16,campaign_9,b,9.600111486342339,10
2023-01-01,campaign_1,a,6.5699492574210625,5
2023-01-01,campaign_2,a,4.066447842118354,5
2023-01-01,campaign_3,a,3.003085144752921,1
2023-01-01,campaign_10,b,7.370178834241632,8
2023-01-01,campaign_4,b,7.800890865698591,7
2023-01-01,campaign_5,b,7.29935688036277,8
2023-01-01,campaign_6,b,2.322695134034653,3
2023-01-01,campaign_7,b,6.455341585768266,5
2023-01-01,campaign_8,b,2.441047602028313,1
2023-01-01,campaign_9,b,8.196775506035237,2
2023-01-05,campaign_1,a,5.488112994479146,3
2023-01-05,campaign_2,a,4.741195701944474,8
2023-01-05,campaign_3,a,5.517260806753554,5
2023-01-05,campaign_10,b,7.090910054472562,3
2023-01-05,campaign_4,b,8.575555632512895,8
2023-01-05,campaign_5,b,2.915872553044801,2
2023-01-05,campaign_6,b,1.5876320656495864,6
2023-01-05,campaign_7,b,2.605658969020804,6
2023-01-05,campaign_8,b,8.63193981579013,9
2023-01-05,campaign_9,b,6.368666375701007,2
2023-01-26,campaign_1,a,3.607600615194153,8
2023-01-26,campaign_2,a,8.442212043897198,5
2023-01-26,campaign_3,a,4.947096349555957,2
2023-01-26,campaign_10,b,0.8045047116011174,1
2023-01-26,campaign_4,b,5.04504358761955,5
2023-01-26,campaign_5,b,6.45555110142702,2
2023-01-26,campaign_6,b,2.0668707933488584,9
2023-01-26,campaign_7,b,0.49859447870966267,3
2023-01-26,campaign_8,b,5.945467208390827,10
2023-01-26,campaign_9,b,3.3111061250844838,5
2023-02-17,campaign_1,a,0.5587923196855595,3
2023-02-17,campaign_2,a,0.38785643850944107,5
2023-02-17,campaign_3,a,4.314489844818467,6
2023-02-17,campaign_10,b,3.625909908582887,2
2023-02-17,campaign_4,b,2.854390091545818,10
2023-02-17,campaign_5,b,9.665039343322169,6
2023-02-17,campaign_6,b,3.960380215504228,8
2023-02-17,campaign_7,b,7.836219375698692,6
2023-02-17,campaign_8,b,6.421161996787937,4
2023-02-17,campaign_9,b,4.706561538309758,4
2023-02-04,campaign_1,a,8.00724037297461,7
2023-02-04,campaign_2,a,8.19744999990305,2
2023-02-04,campaign_3,a,1.036715453409677,1
2023-02-04,campaign_10,b,9.290123280535644,7
2023-02-04,campaign_4,b,7.597991711987271,2
2023-02-04,campaign_5,b,2.5154837112235473,8
2023-02-04,campaign_6,b,4.957119080649396,7
2023-02-04,campaign_7,b,9.036328640969412,2
2023-02-04,campaign_8,b,2.2847986755368836,2
2023-02-04,campaign_9,b,5.415110245000789,1
2023-01-24,campaign_1,a,7.719683650821665,6
2023-01-24,campaign_2,a,0.9526089994602728,1
2023-01-24,campaign_3,a,2.109189546158529,2
2023-01-24,campaign_10,b,6.508769896902772,5
2023-01-24,campaign_4,b,8.545118072676226,8
2023-01-24,campaign_5,b,1.7222903280888961,9
2023-01-24,campaign_6,b,2.992981937533312,2
2023-01-24,campaign_7,b,6.436942274382725,7
2023-01-24,campaign_8,b,6.983454296169415,6
2023-01-24,campaign_9,b,9.377303998958503,4
2023-01-08,campaign_1,a,7.3541658656946725,2
2023-01-08,campaign_2,a,0.19427555037967437,6
2023-01-08,campaign_3,a,7.823282840009842,10
2023-01-08,campaign_10,b,6.659289090008054,9
2023-01-08,campaign_4,b,8.926995239005732,9
2023-01-08,campaign_5,b,4.590617154513314,9
2023-01-08,campaign_6,b,7.249487545819374,10
2023-01-08,campaign_7,b,0.7691685412270126,5
2023-01-08,campaign_8,b,9.118281283103116,1
2023-01-08,campaign_9,b,1.8726793884260937,1
2023-01-27,campaign_1,a,7.229816116031057,3
2023-01-27,campaign_2,a,9.959532033868344,3
2023-01-27,campaign_3,a,5.820216808636004,3
2023-01-27,campaign_10,b,3.696454452839189,5
2023-01-27,campaign_4,b,7.851605768006109,5
2023-01-27,campaign_5,b,5.020151355759319,2
2023-01-27,campaign_6,b,4.243038979077468,2
2023-01-27,campaign_7,b,6.013256532550645,8
2023-01-27,campaign_8,b,6.852828562592405,3
2023-01-27,campaign_9,b,5.87578943285989,6
2023-01-26,campaign_1,a,3.4116856406795955,9
2023-01-26,campaign_2,a,3.76382578831117,2
2023-01-26,campaign_3,a,8.093539607052959,3
2023-01-26,campaign_10,b,9.54429106488348,9
2023-01-26,campaign_4,b,0.16161180847900142,10
2023-01-26,campaign_5,b,8.684287844290095,10
2023-01-26,campaign_6,b,3.805958522802903,8
2023-01-26,campaign_7,b,8.984224881385712,2
2023-01-26,campaign_8,b,0.3801932583267038,4
2023-01-26,campaign_9,b,3.892886356077894,2
2023-02-10,campaign_1,a,5.24899091657604,3
2023-02-10,campaign_2,a,1.4016057717716792,4
2023-02-10,campaign_3,a,8.771284269821363,8
2023-02-10,campaign_10,b,7.172983999215844,1
2023-02-10,campaign_4,b,6.471205692646474,1
2023-02-10,campaign_5,b,2.375715029292288,10
2023-02-10,campaign_6,b,2.203718538606958,5
2023-02-10,campaign_7,b,0.7699953072996609,9
2023-02-10,campaign_8,b,7.273026370284968,6
2023-02-10,campaign_9,b,1.905514190899086,4
2023-01-23,campaign_1,a,6.035444409264066,2
2023-01-23,campaign_2,a,8.80946892041,6
2023-01-23,campaign_3,a,9.028099000167712,8
2023-01-23,campaign_10,b,5.953606678180267,2
2023-01-23,campaign_4,b,4.221781582962588,10
2023-01-23,campaign_5,b,8.564950418024258,5
2023-01-23,campaign_6,b,0.4849840457718505,5
2023-01-23,campaign_7,b,8.262998333677782,1
2023-01-23,campaign_8,b,9.821247144428511,8
2023-01-23,campaign_9,b,5.363476192912147,1
2023-01-10,campaign_1,a,4.606979108521709,4
2023-01-10,campaign_2,a,4.908193269812617,1
2023-01-10,campaign_3,a,1.8699125951846716,3
2023-01-10,campaign_10,b,2.5243898187528147,6
2023-01-10,campaign_4,b,4.146265560113386,6
2023-01-10,campaign_5,b,4.7629983652436945,6
2023-01-10,campaign_6,b,3.827886725031444,5
2023-01-10,campaign_7,b,4.67816273212841,6
2023-01-10,campaign_8,b,1.9474216465602003,3
2023-01-10,campaign_9,b,0.4173523849000794,3
2023-01-04,campaign_1,a,9.467047716682641,4
2023-01-04,campaign_2,a,5.128929419334803,1
2023-01-04,campaign_3,a,8.12285062319358,8
2023-01-04,campaign_10,b,6.941634717545083,7
2023-01-04,campaign_4,b,6.930951228483479,8
2023-01-04,campaign_5,b,6.51047315979931,5
2023-01-04,campaign_6,b,4.615716760075385,1
2023-01-04,campaign_7,b,6.280089778328467,8
2023-01-04,campaign_8,b,5.1126436748601956,1
2023-01-04,campaign_9,b,9.60880564033239,4
2023-02-09,campaign_1,a,4.816997454195603,10
2023-02-09,campaign_2,a,5.597310587168972,2
2023-02-09,campaign_3,a,6.877316217901501,3
2023-02-09,campaign_10,b,6.399839116005167,8
2023-02-09,campaign_4,b,2.6465755098124983,10
2023-02-09,campaign_5,b,8.927203889692377,1
2023-02-09,campaign_6,b,7.183181798374407,9
2023-02-09,campaign_7,b,7.829109697281342,4
2023-02-09,campaign_8,b,2.7470933314192494,10
2023-02-09,campaign_9,b,2.1159533669197765,8
2023-01-24,campaign_1,a,8.15350447890623,7
2023-01-24,campaign_2,a,1.6574185833589092,1
2023-01-24,campaign_3,a,4.087400376788968,7
2023-01-24,campaign_10,b,1.2375957136348656,3
2023-01-24,campaign_4,b,6.467379325918031,3
2023-01-24,campaign_5,b,7.783382716483775,3
2023-01-24,campaign_6,b,0.5857690915651963,2
2023-01-24,campaign_7,b,2.3648534115132174,1
2023-01-24,campaign_8,b,3.4811664111674183,8
2023-01-24,campaign_9,b,5.4400111411661864,10
2023-02-06,campaign_1,a,0.9342015928197742,7
2023-02-06,campaign_2,a,4.14977528690721,8
2023-02-06,campaign_3,a,0.4210863581549825,1
2023-02-06,campaign_10,b,0.5678626043412758,6
2023-02-06,campaign_4,b,5.436340240169174,8
2023-02-06,campaign_5,b,0.6449716730494073,4
2023-02-06,campaign_6,b,6.302116929635206,7
2023-02-06,campaign_7,b,9.120023177818144,8
2023-02-06,campaign_8,b,7.616477703975324,4
2023-02-06,campaign_9,b,3.471170714918967,1
2023-01-28,campaign_1,a,0.13723687158935033,2
2023-01-28,campaign_2,a,6.852711525927599,6
2023-01-28,campaign_3,a,1.4525441137420907,1
2023-01-28,campaign_10,b,5.848207633603941,2
2023-01-28,campaign_4,b,7.846903161926018,3
2023-01-28,campaign_5,b,4.2278224762767245,5
2023-01-28,campaign_6,b,8.776751945091936,7
2023-01-28,campaign_7,b,1.5238179527217572,2
2023-01-28,campaign_8,b,9.490270880182363,9
2023-01-28,campaign_9,b,0.7878571677019297,9
2023-02-07,campaign_1,a,3.345699972147311,8
2023-02-07,campaign_2,a,5.160045938697385,1
2023-02-07,campaign_3,a,9.392580356663112,8
2023-02-07,campaign_10,b,6.546746581240494,7
2023-02-07,campaign_4,b,1.1859076073748056,3
2023-02-07,campaign_5,b,6.11948850766636,1
2023-02-07,campaign_6,b,3.58711933893936,4
2023-02-07,campaign_7,b,7.612433747912778,1
2023-02-07,campaign_8,b,7.316322898417277,3
2023-02-07,campaign_9,b,4.467394762064342,8
2023-02-27,campaign_1,a,6.372410971443855,7
2023-02-27,campaign_2,a,2.9466792350406825,1
2023-02-27,campaign_3,a,7.563131100351167,9
2023-02-27,campaign_10,b,4.669044298019332,8
2023-02-27,campaign_4,b,7.641887621314364,7
2023-02-27,campaign_5,b,0.8258725239005784,1
2023-02-27,campaign_6,b,0.4213244001455654,9
2023-02-27,campaign_7,b,2.6711754995448485,10
2023-02-27,campaign_8,b,0.8144910029758446,8
2023-02-27,campaign_9,b,8.235274309456367,5
2023-01-20,campaign_1,a,9.164734020177098,2
2023-01-20,campaign_2,a,9.942396317458346,8
2023-01-20,campaign_3,a,7.0143063734154,2
2023-01-20,campaign_10,b,6.4582992962795025,7
2023-01-20,campaign_4,b,9.3629440669642,8
2023-01-20,campaign_5,b,0.4893776107777251,4
2023-01-20,campaign_6,b,0.14302321861677836,5
2023-01-20,campaign_7,b,9.540570383470849,8
2023-01-20,campaign_8,b,5.14976347334422,7
2023-01-20,campaign_9,b,0.5030592952082016,4
2023-02-08,campaign_1,a,4.494682528222549,10
2023-02-08,campaign_2,a,2.694665728809885,6
2023-02-08,campaign_3,a,9.493187816843175,10
2023-02-08,campaign_10,b,9.969711324895123,2
2023-02-08,campaign_4,b,8.969891867135756,9
2023-02-08,campaign_5,b,3.3797020885500406,10
2023-02-08,campaign_6,b,7.017569145129209,4
2023-02-08,campaign_7,b,0.2835376366099649,10
2023-02-08,campaign_8,b,3.604526391315761,2
2023-02-08,campaign_9,b,7.429425820978533,9
2023-01-09,campaign_1,a,8.918925868061168,2
2023-01-09,campaign_2,a,7.997765461890603,2
2023-01-09,campaign_3,a,9.66913262197388,5
2023-01-09,campaign_10,b,5.618337774876056,8
2023-01-09,campaign_4,b,1.3625329620947355,1
2023-01-09,campaign_5,b,8.184488337908988,3
2023-01-09,campaign_6,b,6.044480487583991,10
2023-01-09,campaign_7,b,1.7409719072273215,5
2023-01-09,campaign_8,b,6.726471624637808,1
2023-01-09,campaign_9,b,4.249005934275755,6
2023-02-02,campaign_1,a,2.0858360708492376,10
2023-02-02,campaign_2,a,7.191489761587502,5
2023-02-02,campaign_3,a,6.308854244989426,5
2023-02-02,campaign_10,b,8.534968816967424,8
2023-02-02,campaign_4,b,9.33226245781665,10
2023-02-02,campaign_5,b,7.147312939481672,7
2023-02-02,campaign_6,b,3.7359360001346085,9
2023-02-02,campaign_7,b,9.826490488570357,4
2023-02-02,campaign_8,b,3.344901802382018,8
2023-02-02,campaign_9,b,5.246833479636466,2
2023-02-04,campaign_1,a,6.707382543080911,5
2023-02-04,campaign_2,a,6.533159640788936,4
2023-02-04,campaign_3,a,8.464603587215942,1
2023-02-04,campaign_10,b,1.529590109410448,5
2023-02-04,campaign_4,b,8.607786837463326,4
2023-02-04,campaign_5,b,5.464723178911597,3
2023-02-04,campaign_6,b,1.0848066874460736,7
2023-02-04,campaign_7,b,0.2347218124148426,6
2023-02-04,campaign_8,b,0.5167056730532298,4
2023-02-04,campaign_9,b,4.486070566569664,6
2023-01-11,campaign_1,a,2.0088194630590053,7
2023-01-11,campaign_2,a,8.785663813901115,4
2023-01-11,campaign_3,a,8.37377735635534,3
2023-01-11,campaign_10,b,9.079550024060511,10
2023-01-11,campaign_4,b,4.683142849369684,5
2023-01-11,campaign_5,b,8.572852016499326,5
2023-01-11,campaign_6,b,4.221129215360161,8
2023-01-11,campaign_7,b,8.915709466254059,5
2023-01-11,campaign_8,b,3.5924308780925265,3
2023-01-11,campaign_9,b,7.225907272440982,8
2023-01-24,campaign_1,a,1.6455378971929895,9
2023-01-24,campaign_2,a,3.8426744580138705,3
2023-01-24,campaign_3,a,4.210320359792984,7
2023-01-24,campaign_10,b,8.717244122674039,9
2023-01-24,campaign_4,b,2.7066540767014495,4
2023-01-24,campaign_5,b,8.131793754505702,4
2023-01-24,campaign_6,b,7.996577566301216,5
2023-01-24,campaign_7,b,8.191428200739555,3
2023-01-24,campaign_8,b,9.098183735957893,10
2023-01-24,campaign_9,b,9.028577622405045,6
2023-01-16,campaign_1,a,4.348609778382449,8
2023-01-16,campaign_2,a,2.5711254645695747,9
2023-01-16,campaign_3,a,5.955031295805731,10
2023-01-16,campaign_10,b,8.997861284844761,8
2023-01-16,campaign_4,b,5.880080595227104,7
2023-01-16,campaign_5,b,7.945443066180518,2
2023-01-16,campaign_6,b,1.790207347554253,1
2023-01-16,campaign_7,b,5.073842338540288,9
2023-01-16,campaign_8,b,7.749759427371459,7
2023-01-16,campaign_9,b,6.501590688734815,1
2023-02-17,campaign_1,a,7.633429607709691,1
2023-02-17,campaign_2,a,5.797780691942538,10
